ID063698-01	OC1=C(COC(=O)C2=CC=CC=C2)C=C3C=CC=CC3=N1	-.3645	-.192	-1.242	.2415	1.689	-3.868	3.067	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID063710-01	CCCCCN1C(=NC2=C1C(=O)NC(=O)N2C)N3CCN(CC3)C4=CC=CC(Cl)=C4	-.9562	-1.522	2.966	.2821	-1.396	-1.014	.9906	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID063775-01	ClC1=CC(Cl)=C(NC(=O)CSC2=NN=C(CC3=CC=CS3)N2CC4=CC=CO4)C=C1	1.897	1.463	.7305	-1.876	-2.039	-2.003	2.896	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID063837-01	CC1=CC2=C(NC3=C2CN(CC3)C(=O)CN4CCN(CC5=CC6=C(OCO6)C=C5)CC4)C=C1	-.7526	1.454	1.402	.125	1.752	3.028	-2.274	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID063895-01	OCCNC1=C2CCCCC2=NC3=CC=CC=C13	.1173	.8185	.651	.9677	2.19	.2079	-21.35	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID063928-01	CC1=NN(C(NC(=O)COC2=CC(C)=CC3=C2C4=C(CCC4)C(=O)O3)=C1)C5=CC=CC=N5	.1105	-.283	-.9984	-.7946	-.1946	.2454	-1.706	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064033-01	C[C@@H]1C[C@H](O)C2=C(N1)C=CC(Cl)=C2	-.7158	-.3804	-1.093	-.6503	.8142	1.975	-1.294	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064056-01	C#CCSC1=NN=C(O1)C2=C3C=CC=CC3=CC=C2	-2.222	1.043	.6803	.5623	-.9989	.4489	-.01954	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064059-01	COC1=CC=CC(OC2=C(N=C(N)N=C2)C3=C(O)C=C(OC)C=C3)=C1	.4043	1.424	-.2905	1.282	-3.122	-2.848	8.014	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064063-01	COC1=CC=C(\C=N/N2C=NN=C2SCC(C)=C)C=C1	-1.67	-.585	-.4215	.5082	1.613	6.519	-5.199	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064064-01	CC1=CC=CC(=C1)S(=O)(=O)NC2=C(NCC3=CC=CO3)N=C4C=CC=CC4=N2	1.169	-1.353	-2.325	.3554	-1.728	1.878	.2197	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064069-01	COC1=CC=C(C=C1)C2=CC(=O)OC3=C2C=CC(OCC4=NNN=N4)=C3C	1.627	.02358	-.7065	1.954	4.345	-20.8	-80.2	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064090-01	CN(C)C(=O)CON1C(=O)C2=C(C=CC=C2)N=C1N3N=C(C)C=C3C	.5923	-1.378	2.077	-1.123	-1.502	2.951	-.6499	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064104-01	CCCCCOC(=O)C1=C2C=CC=CC2=NC(O)=C1	1.935	1.943	1.084	.236	.1231	1.774	-1.577	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064106-01	CCCN1C(=O)\C(C2=C1C=CC=C2)=C3/SC(=NC3=O)N4CCCCC4	.7307	-1.647	.4454	-.4291	-8.226	-36.11	-82.8	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064148-01	COC(=O)C1=C(C=CC=C1)N2C(=O)[C@H]3[C@H]4C[C@H](C=C4)[C@@H]3C2=O	.592	-1.328	-.6928	1.613	.2155	-1.724	1.697	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064158-01	COC1=CC=C(C=C1)N(CC(=O)NC2=NOC(C)=C2)S(=O)(=O)C3=C(C)C=CC(C)=C3	-.6431	2.209	-1.946	1.493	-.897	-.8468	.7437	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064159-01	CC(C)(C)OC(=O)NCCC1=NN=C(O1)SCC2=C(Cl)C=CC=C2	-1.635	-4.23	-2.139	-1.859	-3.559	1.348	15.95	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064169-01	COC(=O)COC1=NSN=C1N2CCOCC2	-.9286	.5999	.9788	2.895	.8093	.154	.2976	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064177-01	CN1C(=O)[C@]3(C2=C1C=CC=C2)C4=C(NN=C4CSC5=CC=C(C)C=C5)OC(N)=C3C#N	.8806	-.8686	-.2882	-1.017	.5351	-.2707	-.3257	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064195-01	CN1C(=O)OC2=C1C=CC(=C2)S(=O)(=O)NC3=C4CCCCC4=CC=C3	-.4992	-2.696	-.9055	-.8743	-2.067	9.766	37.34	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064199-01	CC(C)SC1=NN=C(O1)[C@H](C)NC(=O)OC(C)(C)C	3.628	-.4181	.7089	-2.465	.8459	1.284	-.867	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064289-01	CCCC1=NNC2=C1[C@@]3(C(=O)N(CC)C4=C3C=CC=C4)C(C#N)=C(N)O2	.7531	1.124	-.803	-.327	-2.978	2.001	-.5843	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064306-01	CN1C(=NC2=C1C(=O)N(CC3=CC=C(Cl)C=C3)C(=O)N2C)N4CCC(CC4)C(N)=O	.1891	-.8266	.1381	-1.18	-1.671	2.25	7.37	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064313-01	CC1=NC(NC2=CC3=C(OCCO3)C=C2)=C4OC5=C(C=CC=C5)C4=N1	.6464	.8801	-1.02	-4.65	-28.54	-80.13	-93.26	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064314-01	COC1=CC=C(CC(=O)OCC2=C(O)N=C3C(C)=CC=CC3=C2)C=C1	1.03	1.906	-.5644	.7478	2.341	1.678	-1.546	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064341-01	CN1C2=C(N3CCCN(C3=N2)C4=CC(C)=C(C)C=C4)C(=O)N(CC(=O)OCC5=CC=CC=C5)C1=O	-1.263	-.8335	-.8775	-3.981	-.8402	.2147	1.765	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064357-01	CN1C2=C(N(CC(=O)C3=CC=CC=C3)C(CN4CCC5=C(C4)C=CC=C5)=N2)C(=O)N(C)C1=O	-.8066	.1086	2.257	2.185	.9995	-.8646	-.6282	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064369-01	CC(C)[C@H](NC(=O)C1CCN(CC1)S(=O)(=O)C2=CC=C(C)C=C2)C(=O)N3CCN(C)CC3	-1.434	.3616	-2.179	-2.236	-1.894	-.9817	2.765	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064387-01	N#CC1=CC=C(CSC2=C3C=NN(CC4=CC=CC=C4)C3=NC=N2)C=C1	1.603	-.5733	1.899	-2.241	-2.797	-.8677	2.976	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064430-01	CCCCOCCCN1C=NC2=C3C=CC(OC)=CC3=NC2=C1O	-.1709	-2.012	.1113	-.7068	1.797	2.52	-1.685	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064456-01	CC1=CC(C)=NC2=NC(CSC3=NN=NN3C4=CC=CC=C4)=CN12	1.186	-1.477	-3.972	.6498	-3.222	2.346	.3854	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064458-01	CCC1=NN=C(SCC(=O)NC2=CC(=CC=C2)C(F)(F)F)N1N	-.8645	-.08042	2.011	.1684	-.5561	2.441	-1.733	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064466-01	COC1=CC=C(C=C1)N2C(=O)NC(=O)\C(=C(\C)NCCN3CCNCC3)C2=O	.217	-.2414	-.07177	.1559	-1.27	2.498	-.7351	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064499-01	COC1=C(OC)C=C(CNC2=NN3C(=N2)N=C(C)C=C3C)C=C1	-.6055	-.01946	-.6846	1.005	1.44	.937	-1.937	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064509-01	OC(=O)CCN1C(=O)NC2(CCCC2)C1=O	1.206	-3.762	-4.055	.6701	1.759	1.383	-.2725	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064526-01	CC1=CC(C)=NC(=N1)N2CCN(CC2)C3=NC(C)=CC(C)=N3	.6527	-.4418	.4603	.2162	-.5428	-.9338	1.465	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064538-01	CCCC1=NC2=NC(NCC3=C(F)C=CC=C3)=NN2C(O)=C1	.8904	1.344	.1309	2.006	.9124	-.5174	-1.705	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064559-01	CCCCN1C(N)=C(C(=O)NCCN2CCOCC2)C3=C1N=C4C=CC=CC4=N3	.7986	-.3916	-.2486	1.127	2.019	2.304	-2.576	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064595-01	O\C(COC(=O)CCC1=CC=C(C=C1)S(=O)(=O)N2CCOCC2)=C(/C#N)C3=NC4=C(N3)C=CC=C4	1.823	2.98	1.103	1.355	.8926	-.7327	-4.214	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064613-01	COC(=O)CC1=NNC2=C1[C@@]3(C(=O)N(CC4=CC=C(Cl)C=C4)C5=C3C=CC=C5)C(C#N)=C(N)O2	-.8738	-.2644	-.1347	.3482	-2.073	-.4719	.2802	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064643-01	CC1=CC2=NC(NC3=NCN(CC4=CC=CN=C4)CN3)=NC(C)=C2C=C1C	1.222	.6898	.5642	-.7644	-.9683	1.771	-.2144	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064644-01	O=C1CS[C@@H](N1CC2=CN3C=CC=CC3=N2)C4=CC=CC=N4	3.265	2.09	1.569	1.519	-1.396	1.464	-.4592	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064645-01	CC1=CC(C)(C)N(C(=O)C2=CC=C(F)C=C2)C3=C1C=C4OCOC4=C3	.6186	1.16	-.9646	-.5487	-1.838	-.4114	1.323	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064648-01	O=P(NC1=NC=CS1)(C2=CC=CC=C2)C3=CC=CC=C3	.3742	1.288	-.2163	-1.223	-.4912	2.005	-1.192	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064683-01	CN(CC1=C(Cl)C=CC=C1F)C2=NN=NN2C3=CC=CC=C3	-1.964	-1.415	.1036	1.319	10.82	39.95	91.63	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064689-01	CN(C)C(=O)C1=C(C)NC(=O)N[C@H]1C2=CC(Cl)=C(Cl)C=C2	.1561	1.461	-1.158	.03515	.5666	.0678	.2671	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064707-01	CC1=NC2=NC(COC3=CC=CC=C3)=NN2C(O)=C1Cl	-2.559	-.4487	-1.596	-.367	-1.034	1.455	-2.272	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064716-01	NC1=C(C#N)[C@H](SC2(CCCCC2)S1)C3=CC=CC=C3	-.7232	1.214	1.172	1.349	2.033	2.966	-3.821	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064721-01	CN1N=NN=C1SCC(=O)C2=C(C)N(C(C)=C2)C3=CC=C(C)C=C3	.7525	-2.534	1.605	1.844	4.886	1.744	-25	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064722-01	CC1=CC=CC(NC2=NC(N)=NC(CN3CCN(CC3)C4=CC=C(F)C=C4)=N2)=C1	.4041	-1.238	-.7039	-2.371	-1.691	-.006909	2.879	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064730-01	NC1=NC(NC2=CC=C(Cl)C=C2)=NC(CN3CCN(CC3)C4=CC=CC=N4)=N1	-1.54	.2845	.5689	3.011	2.189	3.71	-15.1	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064751-01	CC1=CC(O)=NC(NC2=CC=CC(=C2)C(F)(F)F)=N1	1.582	-.4778	-.05351	-.291	1.012	-.1979	-.3236	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064764-01	CC1=CC=C(NC2=NC(N)=NC(CN3CCN(CC3)C4=C(F)C=CC=C4)=N2)C=C1	.9066	1.318	1.765	-.1586	.276	2.98	-1.833	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064772-01	NC1=NC(NC2=CC=C(F)C=C2)=NC(CN3CCN(CC3)C4=CC=CC=N4)=N1	1.254	.5147	.4853	2.548	2.623	3.447	-4.822	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064782-01	COC(=O)C1=C(NC(=O)CCN2CCOCC2)C3=C(N1)C=CC(Cl)=C3	-1.143	-1.623	-1.138	-.5422	.1427	1.6	-8.078	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064788-01	CC1=NN(CC2=CC=C(C=C2)C(=O)NC3=NC=CS3)C(C)=C1Cl	-1.658	3.509	-3.933	-1.854	1.063	14.1	12.32	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064825-01	CCCCN1C(=O)NC(=O)\C(=C(\CC)NC2=CC=C(C=C2)C(O)=O)C1=O	.6568	-1.046	-.83	1.404	.0574	2.681	-1.86	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064826-01	OCCN1CCOCCN(CCO)CCOCC1	-1.209	-2.511	-1.469	-.7515	1.071	1.388	-1.537	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064837-01	CC1=C(C)C2=C(S1)N=CN=C2N[C@@H](CCC(O)=O)C(O)=O	.09799	-.9921	-.3488	.07246	3.55	-2.03	-25.5	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064912-01	CC(C)N1C(=O)NC(=O)[C@]2(CN(C)C3=C(C2)C=C(C)C=C3)C1=O	-1.166	-.3172	-.9101	.2518	-.7626	.4899	-.3235	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064942-01	CN1CCC2=C(C1)SC(\N=C/C3=CC=CO3)=C2C(N)=O	2.122	1.129	1.02	2.29	2.037	-3.591	-30.5	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064948-01	CCNC1=NC(N)=C(S1)C(=O)C2=CC=C(Cl)S2	.5977	4.192	-1.355	-12.53	-50.91	-91.38	-95.72	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064956-01	COC1=CC(CN2C(NC[C@H](C)O)=NC3=C2C(=O)N(C)C(=O)N3C)=C(Cl)C=C1	.8156	1.876	1.619	3.009	2.367	.9833	-2.071	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID064983-01	CCOC(=O)CNC(=O)CSC1=C(C#N)C(C)=CC(C)=N1	2.217	1.229	.508	-.3972	-1.947	1.042	.1402	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065000-01	CN1C(CCN2CCCCC2)=NC3=C1C=CC(NC(=O)NC4=CC=CC=C4)=C3	2.979	2.566	2.848	4.289	4.743	2.926	-5.002	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065002-01	C[C@H]1C[C@@H](C)CN(C1)C2=NC3=C(N2CCSC4=NN=C(C)S4)C(=O)NC(=O)N3C	.05272	2.592	3.111	1.585	-.05952	.1911	-1.789	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065013-01	CC(=O)N(CC1=CC=CN=C1)CC2=C(O)N=C3C=C(C)C=CC3=C2	-.9216	1.674	.4751	-1.206	-1.061	1.388	-.01762	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065033-01	COC1=C2N=C(SC2=C(C)C=C1)N3CCCC3	.6607	3.665	.8133	3.253	3.75	4.016	-20.52	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065040-01	CCOC(=O)N1CCOCCOCCN(CCOCC1)C(=O)OCC	-2.209	-1.611	.4382	.2198	-.6614	-.3739	-1.185	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065049-01	C1=CC=C(C=C1)C2=NC3=NN=NN3N=C2	4.131	1.57	1.823	2.743	2.291	3.253	-.5414	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065107-01	COC1=CC2=C(C=C1)N(C)C(C)=C2C(=O)CN3CCC4(CC3)OCCO4	1.144	2.45	2.757	.4644	4.768	5.833	-5.94	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065116-01	CCN(CC)CCCN1[C@@H](C2=CC=CO2)C(C(=O)C3=CC(Cl)=C(OC)C=C3)=C(O)C1=O	1.925	.6976	-.3124	-1.88	-3.866	-.4203	1.628	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065128-01	OC(=O)[C@H]1[C@H]2C[C@@H](C=C2)[C@@H]1C(=O)OCC(Cl)=C	3.719	-3.227	-1.148	-1.478	.3938	2.84	-1.356	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065140-01	CC1=CC(=NO1)N2[C@@H](C(C(=O)C3=CC=C(C)C=C3)=C(O)C2=O)C4=CC=CC(Cl)=C4	2.145	1.036	-1.26	.899	-2.717	.5038	.3814	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065162-01	CCOC(=O)C1CCN(CC1)C(=O)CN2C(=O)[C@H](CC)OC3=C2C=CC=C3	1.516	-2.118	6.253	-1.893	-2.607	1.475	-1.092	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065171-01	O=S1(=O)C[C@]2(CCCCCC[C@H]12)N3CCOCC3	1.16	-.3149	-2.297	-.64	2.502	-.2516	1.174	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065192-01	COC1=CC(CNC(=O)CCN2C(=O)COC3=C2C=CC=C3)=C(OC)C=C1	-.6859	-.6597	-.8166	-1.718	-.7641	.1827	10.62	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065217-01	CCOC(=O)CN1C(=O)C2(OCCCO2)C3=C1C=CC=C3	1.601	4.572	.786	.6682	.06826	4.546	-1.304	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065223-01	NC(=O)C1=CC=CN1CC2=C(Cl)C=CC=C2	-.1045	.5647	-.0634	-1.25	-2.855	-.8004	3.367	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065276-01	CC(C)OCCCNC(=O)C1CCN(CC1)S(=O)(=O)N2CCCCC2	-1.096	-2.214	-1.995	-2.053	-.5784	-.8392	-.1829	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065280-01	CCOC1=C(OCC)C=C(CCNC(=O)CCN2C(=O)COC3=C2C=CC=C3)C=C1	-.01846	.4312	-.02678	1.199	-.1444	.8626	-1.674	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065298-01	O=C(OC1CCCCC1)[C@@H](C#N)C2=C(N=C3C=CC=CC3=N2)N4CCOCC4	-.7736	1.386	-1.207	2.096	1.19	-5.56	2.419	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065322-01	COCCCNC(=O)CCN1C(=O)COC2=C1C=CC=C2	.8915	1.142	-1.525	.00001537	-1.728	-.1125	-.3695	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065329-01	CC(C)OC(=O)C1=C(SCC2=CC(=O)N3C=CC=CC3=N2)N=CC=C1	-1.776	-.1244	-2.395	-.2481	.2567	.2567	-1.506	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065344-01	O=S(=O)(NC1=C(NC[C@H]2CCCO2)N=C3C=CC=CC3=N1)C4=CC=CS4	1.556	-.4686	-1.963	-.9882	-.9329	2.033	-1.082	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065348-01	COC1=C(OC)C=C(CCN2C(=O)NC(=O)\C(=C/NCC3=CC=CN=C3)C2=O)C=C1	.2932	-.2208	-1.254	.05218	-.2273	1.546	-1.469	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065386-01	CCCNC(=O)C1=C(N)N(CC2=CC3=C(OCO3)C=C2)C4=C1N=C5C=CC=CC5=N4	-.7862	1.962	-.8815	-2.133	-1.493	-.7354	1.231	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065394-01	COC1=CC=C(C=C1)[C@@H]2NC3=C(CCCC3)C(C#N)(C#N)C2(C#N)C#N	-2.49	.7148	-1.562	2	1.095	3.539	-.9501	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065401-01	COC(=O)C1=CC2=C(S[C@H](N3CCCCC3)C(=O)N2)C=C1	-.1958	2.066	.4889	.03867	-.9293	5.023	17.64	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065402-01	CC(C)OCCCN1C(=N)C(=CC2=C1N=C3C=CC(C)=CN3C2=O)C(S)=N	-.8693	1.596	.4208	3.588	2.659	3.558	-2.234	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065404-01	COC1=CC=C(C=C1)[C@@H]2N(CCN3CCOCC3)C(=O)C(O)=C2C(=O)C4=CC5=C(O[C@@H](C)C5)C=C4	-.6435	-.9159	.1723	-1.021	1.783	1.195	-.6267	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065405-01	CN1N=NN=C1SCC(=O)N2CCN(C2)S(=O)(=O)C3=CC=C(C)C=C3	-.4615	.9454	-1.038	.06496	-1.426	-1.423	.568	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065417-01	CCCCNC(=O)C1=CC(NS(=O)(=O)C2=CC=C(OC)C=C2)=C(C=C1)N3CCOCC3	-1.44	.3624	-1.156	-1.016	-1.513	-2.92	1.31	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065419-01	O=C(NCCC1=CCCCC1)[C@H]2CCCN(C2)C3=NC4=C(O3)C=CC=C4	1.732	.9225	-.2659	.3533	1.229	-2.177	-.06848	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065420-01	CN(C)C(=O)N1CCC(CC1)C(=O)NCCC2=CC=C(C)C=C2	1.391	1.117	1.64	.1579	.9568	1.298	-2.927	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065428-01	CC1(C)CC(=O)C2=C(C1)NC(=O)C[C@H]2C3=CC=CC(F)=C3	-.7841	-2.259	-.9159	-.6649	-1.158	-.119	1.116	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065446-01	CC(C)OCCCN1C(=N)C(=CC2=C1N=C3C=CC(C)=CN3C2=O)C(=O)NC[C@H]4CCCO4	-.3281	-2.514	-.8425	.2415	1.635	.01899	1.91	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065464-01	CN(C)C(=O)N1CCC(CC1)C(=O)NCC2=C(Cl)C=CC=C2	1.482	-1.1	.9544	-.7759	.3157	-.3105	.189	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065483-01	COC1=CC=C(C=C1)C2=NN3C(S2)=NN=C3C4=CC=CC=C4	-2.22	.745	-2.733	-13.82	-37.83	-80.66	-89.9	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065512-01	CC1=C(OC2=C1C=C(C=C2)S(=O)(=O)N3CCOCC3)C(=O)NC4=CC(C)=C(C)C=C4	-1.117	-1.325	1.344	1.463	.07471	.05777	-1.1	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065514-01	FC1=C(NC(=O)CCN2CCN(CC2)C3=CC=C(Cl)C=C3)C=CC=C1	-.3252	-4.688	-1.46	-3.362	.3433	.01855	.1857	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065544-01	CCCC1=NC2=C(C3=NC=NC(NCCOCCO)=C3O2)C4=C1COC(C)(C)C4	-.4824	-.8955	-1.27	.2846	.8493	.8638	-.3131	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
ID065596-01	CC1=CC=CC2=CC(CN(C[C@H]3CCCO3)C(=O)C4=CC=NC=C4)=C(O)N=C12	.5012	-.06263	-.7177	.02948	1.701	1.359	-1.989	
conc		.0000000037	.0000000183	.0000000915	.0000004572	.000002286	.0000114293	.0000571429	
