conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24814418	CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C3=CC=C(O3)COC4=C(C(=CC=C4)Cl)Cl)SC1)C(=O)O	26.51	16.29	13.35	0.0	4.14	0.0	0.0	0.7	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24814128	CC1=CC(=NC2=C1C=C(C=C2)NC(=S)N3CCN(CC3)C4=CC=CC=C4OC)N5CCOCC5	0.0	0.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.69
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24813984	CC1=CC(=C(C=C1C)S(=O)(=O)/N=C\2/C=C(C(=O)C3=CC=CC=C32)SCC(=O)O)C	4.0	24.07	40.2	35.13	39.33	2.02	4.76	10.88	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24813907	C1OC2=C(O1)C=C(C(=C2)C=C3C(=O)NC(=O)NC3=O)[N+](=O)[O-]	86.85	69.48	55.36	36.53	14.51	13.38	9.98	10.46	0.0	2.74
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24813905	CN(C)C1=C(C=C(C=C1)C=C2C(=O)NC(=S)NC2=O)[N+](=O)[O-]	89.24	91.47	90.02	41.09	22.8	2.82	3.56	10.46	2.71	0.69
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24813873	CCOC1=CC=C(C=C1)N2C3=C(C(=O)NC(=N3)SCC(=O)C(C)(C)C)SC2=S	73.46	52.18	11.94	0.0	5.53	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24813824	C1CCC(=CC1)CCNC2=C(C=C(C=C2[N+](=O)[O-])C(=O)O)[N+](=O)[O-]	72.16	25.11	0.0	0.0	0.0	2.82	0.0	0.0	0.0	1.37
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24813747	C1=CC2=C(C(=C(C=C2Br)Br)O)[N+](=C1)[O-]	17.58	7.46	9.84	0.7	6.91	2.82	4.99	9.77	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24813712	C1C(=O)N(C(C2=CC=CC=[N+]21)C(=O)NC3=CC=C(C=C3)Cl)CC4=CC5=C(C=C4)OCO5.[I-]	0.0	0.0	1.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24813462	CCCC\1=NN(C(=O)/C1=C/C2=CC=C(C=C2)OCC3=CC=C(C=C3)C(=O)O)C4=CC=CC=C4	100.0	85.96	75.74	61.08	15.96	0.0	10.2	2.72	1.38	2.77
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24813304	CN(C)C1=NC(=NC(=C1)N/N=C/C2=CC=C(C=C2)Cl)N(C)C	0.0	0.0	0.0	3.51	0.0	8.45	0.0	5.58	1.35	5.49
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24813303	COC1=CC=C(C=C1)/C=N/NC2=NC(=NC(=C2)N3CCCC3)N4CCCC4	13.33	17.7	18.34	6.21	13.25	8.07	6.12	3.4	2.75	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24812792	C[N+](C)(C)CCCNC(=O)C1=CN=C(C=C1)/C=N/O.[I-]	2.0	0.0	0.0	2.07	1.02	0.0	1.36	0.68	5.51	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24812073	CCC1=CC=CC=C1NC(=O)NC2=CC=CS2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24811245	CN(C)C1=CC=C(C2=CC=CC=C21)N=NC3=CC=C(C=C3)S(=O)(=O)[O-].[Na+]	84.49	60.8	7.03	5.61	0.0	0.0	2.14	2.79	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24810764	CCC1=[N+](C2=CC=CC=C2N1CC(COCC3=CC=CC=C3)O)C.[I-]	0.67	2.12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24810715	C=CCN(CC=C)C(=S)NC1=CC2=NSN=C2C=C1	1.3	1.36	0.0	0.0	0.0	0.0	1.43	0.0	12.17	3.43
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24810603	CC\1=NOC(=O)/C1=C/C2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)OC	100.0	96.84	45.39	20.34	5.53	2.11	0.0	2.79	2.03	4.8
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24810075	CC1=CC(=C(C=C1)C)N=CC2=CC3=C(C=C2[N+](=O)[O-])OCO3	13.68	7.46	3.51	3.51	4.84	4.23	2.85	10.46	4.06	10.29
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24809810	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)N=C3C=CC(=O)C4=CC=CC=C34	48.39	44.4	7.05	2.76	5.77	2.02	0.68	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24809792	CC1=CC=C(O1)/C=C/C2=NC3=CC=CC=C3N2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24809356	CC1=CC=C(S1)C2C(=C(OC3=C2C(=O)CC(C3)(C)C)N)C#N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24809209	CCC1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC(C)(C)CC)C(=O)C3=CSN=N3	0.0	0.0	5.62	0.0	0.0	2.11	2.14	3.49	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24809016	CC1=CC=CC2=C1N=C(C(=C2)C#N)N3CCC(CC3)O	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24808867	COC1=NC(=NC(=N1)N2CCC(CC2)C(=O)NC3CC3)OC	4.56	0.0	0.0	5.61	9.67	0.0	0.0	3.49	4.73	4.11
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24807926	COC1=CC=C(C=C1)C(=O)CSC2=NC(=C(N=N2)C3=CC=CO3)C4=CC=CO4	22.53	8.82	7.73	0.0	8.98	0.0	2.14	5.58	2.03	4.8
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24807924	COC1=CC=C(C=C1)C2NC3=CC=CC4=C3C(=CC=C4)N2	8.47	0.0	8.43	0.0	2.07	0.0	2.14	2.09	4.06	0.69
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24807685	CC(=O)OC1=C(C(=C(C=C1)/C=N\NC(=O)C2=CC=C(C=C2)Br)[N+](=O)[O-])OC	52.17	17.64	4.22	0.7	3.45	4.93	7.13	3.49	6.09	1.37
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24807369	C1CCN(C1)C(=O)C2=C(C=CC=C2F)F	2.0	0.0	0.0	0.0	0.0	0.0	6.8	4.76	5.51	1.39
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24807284	COCCNC(=O)NC1=CC2=C(C=C1)N=C(C(=N2)C3=CC=CO3)C4=CC=CO4	97.49	68.87	43.35	23.14	6.91	3.52	10.69	3.49	0.0	2.74
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24806832	C1=CC=C(C(=C1)N2C(=O)/C(=C/C3=CC=C(C=C3)OC4=NC=C(C=C4)[N+](=O)[O-])/C(=O)NC2=O)F	68.66	51.69	16.93	0.0	0.0	0.0	0.0	0.68	0.0	4.16
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24806704	C1CN(CCN1C2=C(C=C(C=C2)C=C3C(=O)NC(=O)NC3=O)[N+](=O)[O-])C(=O)C4=CC=CC=C4	82.27	87.94	72.3	14.02	13.82	4.23	7.84	4.19	6.09	2.74
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24806613	C1=CC=C(C=C1)CNC2=CC(=O)C(=O)C3=CC=CC=C32	8.0	4.25	0.0	0.0	0.0	0.0	0.0	7.48	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24806061	C1=CC=C(C=C1)CC2=C(N=C(NC2=O)SCC(=O)NC3=NN=C(S3)SCC4=CC=CC=C4)O	59.2	82.51	14.05	6.31	4.14	0.0	1.43	9.77	1.35	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24806041	CN1C2=CC=CC=C2C(=C(C1=O)[N+](=O)[O-])OC3=CC=CC=C3	5.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24805909	CC1=C(C(=O)OC2=C1C=CC(=C2C)OCC3=CC4=C(C=C3Cl)OCO4)CCC(=O)O	89.11	43.83	16.16	5.61	6.22	2.11	4.28	5.58	5.41	2.74
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24805788	C1=CC(=CC=C1/C=N/NC(=O)CC#N)OCC(=O)NC2=CC=C(C=C2)F	3.33	7.08	2.12	0.0	3.74	2.02	6.8	3.4	5.51	4.85
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24805760	C1=CC=C(C=C1)NC(=O)COC2=CC=CC=C2/C=C\C3=C(C(=O)NC(=O)N3)[N+](=O)[O-]	82.52	67.48	23.27	6.21	3.06	0.0	6.8	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24805748	C1C=CC2C1C(NC3=C(C=CC(=C23)[N+](=O)[O-])Cl)C4=CC=CC=N4	22.66	7.08	4.23	8.97	0.0	0.0	8.16	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24805165	CC1=CC(=CC=C1)OC2=C(C(=O)N(C3=CC=CC=C32)C)[N+](=O)[O-]	0.0	0.0	0.0	0.0	7.6	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24804846	CN(C)C1=NC(=NC(=C1)N/N=C\C2=CC=CC=C2)N(C)C	9.12	2.71	3.51	12.62	11.74	11.98	13.54	12.56	4.06	6.86
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24804789	C=CS(=O)(=O)C1=C(C(=C(S1)Cl)N2CCOCC2)[N+](=O)[O-]	85.98	99.16	77.14	41.51	43.38	11.27	7.84	6.28	0.0	2.74
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24804647	C1COCCN1C2=CC=C(C3=NON=C23)N	0.0	5.43	0.0	0.0	0.0	1.41	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24804646	C1CCN(CC1)C2=CC=C(C3=NON=C23)N	59.2	68.67	36.96	23.84	13.13	0.0	6.42	9.07	0.68	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24804310	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC3=C(C4=NON=C4C(=C3)Cl)[N+](=O)[O-]	49.5	71.45	61.27	68.72	12.43	10.57	7.84	1.4	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24804292	COC1=CC(=C(C=C1)OC)N2C(=O)/C(=C\C3=CC=C(S3)[N+](=O)[O-])/C(=O)NC2=O	71.18	76.47	77.99	34.36	2.76	2.11	3.56	1.4	0.0	6.86
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24804260	C1COCCN1C2=CC=C(C=C2)/C=C/3\C(=O)NC(=O)N(C3=O)CC4=CC=CS4	0.0	13.45	21.16	6.21	0.0	3.36	0.0	0.0	0.0	0.0
conc 		5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24804163	CC(=O)C1=CC=C(C=C1)NC(=O)CSC2=NC(=C(N=N2)C3=CC=CO3)C4=CC=CO4	1.36	2.11	6.31	2.76	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24804136	C1=CC=C(C=C1)NC(=O)N/N=C/C2=C(C=CC(=C2)[N+](=O)[O-])O	0.0	0.0	6.32	0.0	11.05	3.52	8.55	4.19	4.73	7.54
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24804057	C1=CC=C(C=C1)/C=C/C(=O)C2=C(C(=O)N(C2C3=CC=CC=C3[N+](=O)[O-])CCCCCC(=O)O)O	9.33	6.37	9.17	4.14	1.7	2.02	0.0	4.76	0.0	0.69
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803996	COC1=CC=C(C=C1)NC(=O)/C(=C\C2=CC(=C(C=C2Br)OCC3=CC=C(C=C3)C(=O)O)OC)/C#N	18.66	9.91	12.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803988	CC1=CC=C(C=C1)N2C(=O)/C(=C\C3=CC=C(O3)C4=CC(=C(C=C4)C(=O)O)Cl)/C(=O)NC2=O	15.63	29.18	29.73	17.27	0.0	1.43	0.0	0.0	6.17
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803928	C1=CC(=CC=C1N)N(CCO)CCO.Cl	20.84	4.75	14.05	4.21	2.07	3.52	9.27	0.7	0.0	3.43
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803816	C1COCCN1C2=CC=C(C=C2)/C=C/3\C(=O)NC(=O)N(C3=O)C4=CC=C(C=C4)F	32.89	27.14	24.59	8.41	5.53	4.93	7.13	14.65	2.71	4.11
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803696	C1=CC(=CC(=C1)C(=O)O)C2=CC=C(O2)/C=C\3/C(=O)NN(C3=O)C4=CC=C(C=C4)Cl	34.84	53.0	56.77	16.13	1.38	4.93	0.0	0.0	0.0	1.37
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803578	CC1=C(C2=C(O1)C=C(C(=C2[N+](=O)[O-])O)[N+](=O)[O-])C(=O)C3=CC=C(C=C3)Br	65.32	64.94	30.35	5.61	4.84	3.52	2.14	2.79	4.06	4.11
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803376	CC1=CC=C(S1)C2C(=C(N(C3=C2C(=O)CCC3)C4=CN=CC=C4)N)C#N	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803277	C1=CC(=CC(=C1)Cl)C2=NN(C=C2C=C3C(=O)NC(=S)NC3=O)CCC(=O)O	77.56	79.05	80.59	71.53	15.89	4.23	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803250	C1=CC=C2C(=C1)C=C(C(=O)O2)C3=NN(C=C3C=C4C(=O)NC(=O)NC4=O)CCC(=O)O	11.72	21.04	6.22	0.7	4.99	4.88	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803058	C1=CC(=CC(=C1)Br)C2=NN(C=C2C=C3C(=O)NC(=S)NC3=O)CCC(=O)O	100.0	92.89	100.0	90.74	52.64	11.27	2.14	1.4	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803016	CC1=CC(=CC=C1)N2C(=O)/C(=C\C3=CC(=C(C(=C3)OC)O)[N+](=O)[O-])/C(=O)N2	56.13	67.34	26.8	10.35	5.77	9.41	3.4	13.6	4.82	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24803014	C1=CC=C2C(=C1)C=C(C(=O)O2)C3=NN(C=C3C=C4C(=O)NC(=S)NC4=O)CCC(=O)O	5.86	8.82	19.67	25.24	4.84	0.0	0.0	6.28	0.0	0.69
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24802944	CN1/C(=C\C2=CC(=C(C=C2)O)[N+](=O)[O-])/C(=O)N(C1=S)C	14.33	0.0	4.92	2.8	2.76	2.11	0.0	6.28	0.0	1.37
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24802664	CC(=O)NC1=NN=C(S1)SCC2=CC(=C(C=C2)OC)[N+](=O)[O-]	1.33	0.0	4.23	0.0	0.0	0.0	4.76	0.0	0.0	2.77
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24802624	CCC1=C(C=C(S1)/C=C(/C#N)\C(=S)N)[N+](=O)[O-]	56.53	71.94	57.06	17.25	3.74	1.34	0.0	1.36	5.51	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24802318	C1=CC=C(C(=C1)N2C(=O)/C(=C/C3=CC(=C(C=C3)O)[N+](=O)[O-])/SC2=O)Cl	69.86	69.6	28.21	11.04	6.45	0.0	1.36	3.4	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24802206	COC1=CC=C(C=C1)C2=CC=C(O2)CCC(=O)O	0.0	4.75	0.0	2.8	0.0	4.23	4.28	0.0	2.03	10.97
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24802044	CC(C)C1C2CC=CC2C3=C(N1)C=CC(=C3)C(=O)O	100.0	59.51	24.59	16.13	1.38	9.16	7.13	5.58	2.03	3.43
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24802040	C1=COC(=C1)C2=NC3=C(C=C(C=C3)C(=O)O)N=C2C4=CC=CO4	84.32	47.44	17.63	1.38	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24801954	CC1(CC2=C(C(NC3=C2C4=CC=CC=C4C=C3)C5=CC(=CC(=C5O)[N+](=O)[O-])[N+](=O)[O-])C(=O)C1)C	76.91	100.0	44.47	13.32	7.6	0.7	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24801699	C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)NC3=CC(=CC=C3)OC4=CC(=C(C=C4)C(=O)O)C(=O)O	93.07	87.26	62.88	22.44	8.29	5.64	9.98	11.86	9.47	6.86
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24801697	COC1=C(C=CC(=C1)/C=C/2\C(=O)N(C(=S)S2)CC(=O)O)OC(=O)C3=CC=CS3	52.26	34.34	6.35	0.69	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24801137	CC1=NN(C(=O)C1)C2=C(C=C(C=C2)S(=O)(=O)O)Cl	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24801104	C1=COC(=C1)/C=C/2\C(=O)N(C(=S)S2)CCCC(=O)O	0.0	3.39	0.7	2.1	0.0	0.0	0.0	8.37	4.73	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24801006	CC1=C(C2=C(C=C1)C3C(CC(C3Cl)SC4=CC=CC=C4[N+](=O)[O-])C(N2)C(=O)O)Cl	67.54	23.07	4.22	6.31	3.45	7.75	5.7	5.58	2.71	0.69
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24800991	COC1=CC=CC(=C1)/C=C\2/C(=O)N(C(=S)S2)C(CC3=CC=CC=C3)C(=O)O	81.51	63.65	14.05	0.0	4.14	4.93	0.0	6.28	2.03	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24800878	CC(C)C(C(=O)O)N1C(=O)/C(=C/C(=C/C2=CC=CC=C2)/C)/SC1=S	71.38	77.9	38.5	0.0	2.76	1.41	10.69	4.19	6.09	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24800875	CC1=CC=C(O1)/C=C\2/C(=O)C3=C(C2=O)C=C(C=C3)C(=O)O	74.76	62.09	29.44	18.23	13.82	4.93	0.0	0.7	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24798769	CC1=CC=CC=C1C2=NC=C(C=N2)CN3CCN(C(C3)CCO)C4CCCCC4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24798288	CC1C/C(=C\C2=CC=CC=C2F)/C3=C(C1)C(NC(=S)N3)C4=CC=CC=C4F	0.0	2.71	3.51	4.91	8.29	6.34	12.83	8.37	4.06	8.23
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24798244	CCOC1=C(C=CC(=C1)/C=C/2\C(=O)N(C(=S)S2)CC(=O)O)OC(=O)C3=CC=CS3	73.99	50.63	4.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24798198	CCC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C3=CC=CC=C32)O)SCC(=O)O	81.43	77.15	83.12	73.77	32.68	0.0	6.42	11.16	0.0	15.09
conc 		0.0001	5e-05	2.5e-05	1.25e-05	6.25e-06	3.13e-06	1.56e-06	7.8e-07	3.9e-07	1.9e-07
24798052	CC(C)C1C2CC=CC2C3=C(N1)C(=CC(=C3[N+](=O)[O-])Cl)O	84.43	19.0	0.0	1.4	0.0	0.0	0.0	0.0	0.0	0.0
