Project	CMPD ID	Curve Class	Activity Rank	Log EC50	Hill Slope	Max Resp	Signal Direction	Curve Description	Y0	YMax	EC50	R2	Model P	SYX	Mask No	Mask Flags	Min Data	Max Data	Data Range	Project ID	Conc0	Conc1	Conc2	Conc3	Conc4	Conc5	Conc6	Conc7	Conc8	Conc9	Conc10	Conc11	Conc12	Conc13	Conc14	Conc15	Conc16	Conc17	Conc18	Conc19	Conc20	Conc21	Conc22	Conc23	Conc24	Resp0	Resp1	Resp2	Resp3	Resp4	Resp5	Resp6	Resp7	Resp8	Resp9	Resp10	Resp11	Resp12	Resp13	Resp14	Resp15	Resp16	Resp17	Resp18	Resp19	Resp20	Resp21	Resp22	Resp23	Resp24	Smiles	ID	
DENV_MTase	24840609	2.2	-28000.0	-4.350000000000004	2.252647876721	0.0	Increase	Partial Curve, <80% POC		69.58700000000002	44.66835921509587	0.9616719871032887		23.660994448434042	0	0000000000	0.0	63.43	63.43	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																63.4300	36.1000	18.2700	11.2200	3.4500	7.7500	0.0000	9.7700	0.0000	0.0000																CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C4=C(C(=C3C)O)C(=O)OC4O)C=O)OC	1000869	
DENV_MTase	14732519	2.2	-28000.0	-4.350000000000004	2.406378376721	0.0	Increase	Partial Curve, <80% POC		80.371	44.66835921509587	0.9674255531509237		30.36939155057411	0	0000000000	0.0	73.19	73.19	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																73.1900	47.3700	15.5200	17.2500	0.0000	6.0500	0.0000	1.3600	0.0000	0.0000																CC1=CC=C(C=C1)C(=O)C2=COC3=C2C(=O)C(=O)C4=CC=CC=C43	1001535	
DENV_MTase	99357965	2.2	-28000.0	-4.350000000000004	2.406378376721	0.0	Increase	Partial Curve, <80% POC		84.33600000000004	44.66835921509587	0.9709032225825349		26.974801087189288	0	0000000000	0.0	77.04	77.04	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																77.0400	50.2100	26.9800	7.0100	8.9800	1.4100	12.8300	9.0700	8.1200	0.0000																C1C(=NC2=CC=C(C=C2)[N+](=O)[O-])NN(C1=O)C3=C(C=C(C=C3Cl)Cl)Cl	1000024	
DENV_MTase	17385876	2.2	-28000.0	-4.450000000000004	2.5884283767209997	0.0	Increase	Partial Curve, <80% POC		77.76200000000003	35.48133892335723	0.9940398204699248		6.558575197369964	0	0000000000	0.0	74.18	74.18	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																74.1800	52.6600	25.3600	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																CCN1C(=O)C(=C(N=C1SC)O)C(C2=CC(=C(C=C2)OC)O)C3=C(N=C(N(C3=O)CC)SC)O	1001453	
DENV_MTase	17401670	2.2	-28000.0	-4.550000000000003	2.7202212143930997	0.0	Increase	Partial Curve, <80% POC		70.00349999999999	28.18382931264431	0.9798648424863775		21.75896497622703	0	0000000000	0.0	70.53	70.53	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																70.5300	52.2500	36.1100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000																C1CSC2=NC(=C(C(=O)N21)C(C3=CC=C(C=C3)O)C4=C(N=C5N(C4=O)CCS5)O)O	1001422	
DENV_MTase	50085656	2.2	-28000.0	-4.350000000000004	2.7202212143930997	0.0	Increase	Partial Curve, <80% POC		68.95749999999998	44.66835921509587	0.9491041187659675		40.54113998421513	0	0000000000	0.0	72.61	72.61	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																72.6100	30.5400	17.5600	7.0100	2.0700	1.4100	0.7100	0.0000	2.0300	0.0000																C1=CC=C2C(=C1)N=C(C(=N2)NS(=O)(=O)C3=CC=CS3)NC4=CC=CC(=C4)C(=O)O	1000261	
DENV_MTase	49716589	2.2	-28000.0	-4.400000000000004	2.7867712143930996	0.0	Increase	Partial Curve, <80% POC		62.344000000000015	39.81071705534935	0.9717192760911514		16.83381720394681	0	0000000000	0.0	58.16	58.16	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																58.1600	42.1400	13.3500	9.8200	3.4500	0.0000	4.2800	9.7700	0.0000	0.0000																CCOC(=O)C1=C(OC2=C1C=C(C3=CC=CC=C32)NS(=O)(=O)C4=CC=C(C=C4)C(=O)O)C	1000408	
DENV_MTase	26661385	2.2	-28000.0	-4.350000000000004	2.7867712143930996	0.0	Increase	Partial Curve, <80% POC		60.49399999999999	44.66835921509587	0.9793367783646267		11.399519172957364	0	0000000000	0.0	57.64	57.64	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																57.6400	35.5600	16.1600	3.5100	0.0000	6.3400	5.7000	2.7900	0.0000	0.0000																CC1=CC2=NC(=O)/C(=C/C3=C(NC(=O)NC3=O)O)/C=C2C=C1	1000825	
DENV_MTase	26665516	2.2	-28000.0	-4.400000000000004	2.7867712143930996	0.0	Increase	Partial Curve, <80% POC		63.80899999999998	39.81071705534935	0.978425414100829		14.068444285103043	0	0000000000	0.0	61.54	61.54	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																61.5400	39.7000	14.7500	6.3100	0.0000	0.0000	0.0000	9.0700	2.7100	0.0000																C1=CC=C(C=C1)C2=NC3=C(C(=C2)C4=CC=C(C=C4)Cl)C(=C(S3)C(=O)[O-])N	1000788	
DENV_MTase	17415430	2.2	-28000.0	-4.400000000000004	2.8472712143931	0.0	Increase	Partial Curve, <80% POC		79.8805	39.81071705534935	0.988445541942348		11.909329530996347	0	0000000000	0.0	76.33	76.33	100	1.0E-4	5.0E-5	2.5E-5	1.25E-5	6.25E-6	3.13E-6	1.56E-6	7.8E-7	3.9E-7	1.9E-7																76.3300	52.5900	20.3700	5.6100	4.1400	0.0000	4.2800	9.0700	0.0000	0.0000																CCC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)NC(=S)NC(=O)/C=C/C3=CC=C(C=C3)C(C)C	1001365	
